ID,MEDICINE,SIZE,COST,SIG,TYPE,percentage
4340,CALCIPOTRIENE 0.005%/CLOBETASOL 0.05% OINTMENT TOP MOVER,30GM,$35,AAA QD-BID,TOP MOVER
5435,CALCIPOTRIENE 0.005%/CLOBETASOL 0.05% SOLUTION TOP MOVER,30ML,$35,AAA QD-BID,TOP MOVER
7466,CALCIPOTRIENE 0.005%/CLOBETASOL 0.05% CREAM TOP MOVER,30GM,$35,AAA QD-BID,TOP MOVER
5890,CLOBETASOL 0.05% /ZINC PYRITHIONE 0.25% SPRAY NEW,30ML,$35,AAA QD-BID,SPRAY
8115,CLOBETASOL 0.05%/MENTHOL/CETA 90GM/5% Q.S 275GM NEW,30GM,$35,AAA QD-BID,MENTHOL
9682,CLOBETASOL 0.05%/ALOE 0.1% ANH BASE NEW,30GM,$35,AAA QD-BID,ANH BASE
3657,CLOBETASOL 0.05%/NIACINAMIDE 2% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
2468,CLOBETASOL 0.05%/SALICYLIC ACID 6% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
3806,CLOBETASOL 0.05% /MINOXIDIL 5% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
2893,CLOBETASOL 0.05%/MINOXIDIL 5%/TACROLIMUS 0.03% CLEANSER NEW,30ML,$35,AAA QD-BID,CLEANSER
0716,CLOBETASOL 0.05%/CAMPH 0.5%/MENTH 0.5% /PRAMOX 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0715,CLOBETASOL 0.05%/CAMPH 0.5%/MENTH 0.5% /PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0714,CLOBETASOL 0.05%/CAMPH 0.5%/MENTH 0.5% /PRAMOX 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
0713,CLOBETASOL 0.05%/CAMPH 0.5%/MENTH 0.5% /PRAMOX 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
8759,CLOBETASOL 0.05% : CERAVETOPICAL CREAM (50ML:473GM) CREAM TOP MOVER,60 GM,$35,AAA QD-BID,TOP MOVER
8296,CLOBETASOL 0.05%/ZINC PYRITH 0.2% SHAMPOO TOP MOVER,120ML,$35,TIW UD,SHAMPOO TOP MOVER
7853,CLOBETASOL 0.05%/ZINC PYRITHIONE 0.2% CREAM,30GM,$35,AAA QD-BID,CREAM
7830,CLOBETASOL 0.05%/SALIC ACID 6% SHAMPOO NEW,120ML,$35,AAA QD-BID,SHAMPOO
9497,CLOBETASOL 0.05% FOAM,30ML,$35,AAA UD,FOAM
9534,COAL TAR 5%/SALICYLIC ACID 6%/ CLOBETASOL PROPIONATE 0.05% CREAM TOP MOVER,60 GM,$35,AAA QD-BID,TOP MOVER
7860,COAL TAR 7.5GM/S.A. 4.8GM/CLOBETASOL 0.05% 90GM TOPICAL CREAM,60 GM,$35,AAA QD-BID,CREAM
0680,FLUOCINONIDE 0.1%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0679,FLUOCINONIDE 0.1%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0678,FLUOCINONIDE 0.1%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
0677,FLUOCINONIDE 0.1%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0854,BETAMETHASONE DIP 0.05%/CAMPHOR 0.5%/MENTHOL 0.5% /PRAMOXINE 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
5893,CLOBETASOL 0.025% /CERAVE TOPICAL CREAM NEW,30GM,$35,AAA QD-BID,CREAM
3004,CALCIPOTRIENE 0.005%/FLUOCINONIDE 0.05% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
9548,LIDEX 0.05% CREAM 60GM/MENTHOL 0.48GM/VANISHING CREAM Q.S 240GM,60GM,$35,AAA QD-BID,CREAM
0719,BETAMETHASONE DIP 0.05%/CAMPHOR 0.5%/MENTHOL 0.5% /PRAMOXINE 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0671,BETAMETHASONE VAL 0.1%/CAMPHOR 0.5%/MENTHOL 0.5%/PRAMOXINE 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0670,BETAMETHASONE VAL 0.1%/CAMPHOR 0.5%/MENTHOL 0.5%/PRAMOXINE 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0669,BETAMETHASONE VAL 0.1%/CAMPHOR 0.5%/MENTHOL 0.5%/PRAMOXINE 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
0635,FLUTICASONE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0631,MOMETASONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1%OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0718,BETAMETHASONE DIP 0.05%/CAMPHOR 0.5%/MENTHOL 0.5% /PRAMOXINE 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
0717,BETAMETHASONE DIP 0.05%/CAMPHOR 0.5%/MENTHOL 0.5% /PRAMOXINE 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0637,FLUTICASONE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0632,MOMETASONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0630,MOMETASONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0629,MOMETASONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
0625,TRIAMCINOLONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
8419,TRIAMCINOLONE 0.1%/MENTHOL 0.48% CERAVE CREAM,60GM,$35,AAA QD-BID,CREAM
6569,TRIAMCINOLONE 0.1%:SARNA (1:3) LOTION,60GM,$35,AAA QD-BID,LOTION
